,title,affiliations
1155,STaR-SQL: Self-Taught Reasoner for Text-to-SQL,"['Zhejiang University and Peking University', 'Zhejiang University', 'OPPO Research Institute', 'OPPO Research Institute', 'Zhejiang University']"
1156,Fairness Beyond Performance: Revealing Reliability Disparities Across Groups in Legal NLP,['Technische Universität München']
1157,Beyond Similarity: A Gradient-based Graph Method for Instruction Tuning Data Selection,"['BAAI', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'Research Center for Social Computing and Information Retrieval', 'Harbin Institute of Technology', 'Harbin Institute of Technology']"
1158,FastMCTS: A Simple Sampling Strategy for Data Synthesis,"['Fudan University', 'Fudan University', 'Fudan University', 'Shanghai AI Laboratory']"
1159,Dialogue-RAG: Enhancing Retrieval for LLMs via Node-Linking Utterance Rewriting,"['Wuhan University', 'Wuhan University', 'Shanghai Jiao Tong University']"
1160,"Using Information Theory to Characterize Prosodic Typology: The Case of Tone, Pitch-Accent and Stress-Accent","['ETHZ - ETH Zurich and Georgetown University', 'University of Zurich', 'Department of Computer Science, ETHZ - ETH Zurich', 'University of California, San Diego', 'Massachusetts Institute of Technology']"
1161,Evaluating LLMs for Portuguese Sentence Simplification with Linguistic Insights,"['Universidade Federal Fluminense', 'Universidade Federal do Rio Grande do Sul', 'Universidade Federal Fluminense']"
1162,LaTIM: Measuring Latent Token-to-Token Interactions in Mamba Models,"['Instituto de Telecomunicações, Portugal']"
1163,Improving Low-Resource Morphological Inflection via Self-Supervised Objectives,"['Johannes-Gutenberg Universität Mainz, Johannes-Gutenberg Universität Mainz, University of Colorado, Boulder and New York University']"
1164,Don’t Reinvent the Wheel: Efficient Instruction-Following Text Embedding based on Guided Space Transformation,"['National University of Singapore', 'Zhejiang University', 'Harbin Institute of Technology', 'National University of Singapore', 'State key laboratory of CAD&CG, Zhejiang University']"
1165,BOOKCOREF: Coreference Resolution at Book Scale,"['University of Roma “La Sapienza”', 'Facebook', 'Sapienza University of Rome']"
1166,OMGM: Orchestrate Multiple Granularities and Modalities for Efficient Multimodal Retrieval,"['Research, Microsoft', 'Microsoft', 'Microsoft', 'Microsoft', 'Microsoft']"
1167,Alleviating Hallucinations from Knowledge Misalignment in Large Language Models via Selective Abstention Learning,"['Harbin Institute of Technology', 'Northeastern University', 'University of Hong Kong', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'IFLYTEK CO.LTD.', 'Department of Computer Science, The University of Hong Kong', 'Northeastern University', 'Harbin Institute of Technology', 'Harbin Institute of Technology']"
1168,Retrospective Learning from Interactions,"['Department of Computer Science, Cornell University', 'Department of Computer Science, Cornell University', 'Cornell University', 'Cornell University and ASAPP']"
1169,Personalized Generation In Large Model Era: A Survey,"['University of Science and Technology of China', 'Saarland Informatics Campus, Max-Planck Institute', 'University of Science and Technology of China', 'University of Science and Technology of China', 'University of Massachusetts at Amherst', 'University of Science and Technology of China', 'National University of Singapore']"
1170,Graph Counselor: Adaptive Graph Exploration via Multi-Agent Synergy to Enhance LLM Reasoning,"['Harbin Institute of Technology', 'Shanghai Artificial Intelligence Laboratory', 'Harbin Institute of Technology']"
1171,SOTOPIA-Ω: Dynamic Strategy Injection Learning and Social Instruction Following Evaluation for Social Agents,"['Institute of Information Engineering, Chinese Academy of Sciences']"
1172,Can Language Models Replace Programmers for Coding? REPOCOD Says ‘Not Yet’,"['Purdue University', 'Purdue University']"
1173,Leveraging In-Context Learning for Political Bias Testing of LLMs,"['University of Zurich', 'University of Zurich', 'University of Zurich', 'University of Zurich']"
1174,ACORD: An Expert-Annotated Retrieval Dataset for Legal Contract Drafting,['Berkeley Center for Law and Business']
1175,LLMs know their vulnerabilities: Uncover Safety Gaps through Natural Distribution Shifts,"['Shanghai Jiaotong University', 'Beijing University of Aeronautics and Astronautics', 'Shanghai Artificial Intelligence Laboratory', 'Shanghai Aritifcal Intelligence Laboratory', 'Beihang University', 'Shanghai Jiao Tong University', 'Dept. of Computer Sci. & Eng., Shanghai Jiao Tong University', 'Shanghai AI Laboratory']"
1176,WAFFLE: Fine-tuning Multi-Modal Model for Automated Front-End Development,"['Purdue University', 'Purdue University', 'Purdue University']"
1177,Math Neurosurgery: Isolating Language Models’ Math Reasoning Abilities Using Only Forward Passes,"['University of Virginia, Charlottesville', 'University of Virginia, Charlottesville', 'University of Virginia, Charlottesville']"
1178,Multiple LLM Agents Debate for Equitable Cultural Alignment,"['University of Maryland, College Park', 'University of Maryland, College Park', 'University of Maryland, College Park']"
1179,RefreshKV: Updating Small KV Cache During Long-form Generation,"['New York University', 'Cornell University', 'New York University']"
1180,SEA: Low-Resource Safety Alignment for Multimodal Large Language Models via Synthetic Embeddings,"['South China University of Technology', 'South China University of Technology', 'South China University of Technology']"
1181,Chain-of-Reasoning: Towards Unified Mathematical Reasoning in Large Language Models via a Multi-Paradigm Perspective,"['Microsoft Research Asia', 'Microsoft Research Asia', 'Microsoft', 'Microsoft', 'Tsinghua University', 'Tsinghua University', 'Microsoft Research']"
1182,Language Models Grow Less Humanlike beyond Phase Transition,['ETHZ - ETH Zurich and Georgetown University']
1183,PCoT: Persuasion-Augmented Chain of Thought for Detecting Fake News and Social Media Disinformation,"['Polish-Japanese Institute of Information Technology in Warsaw', 'University of Padua']"
1184,Coordinating Chaos: A Structured Review of Linguistic Coordination Methodologies,"['University of Michigan - Ann Arbor', 'University of Michigan - Ann Arbor']"
1185,iNews: A Multimodal Dataset for Modeling Personalized Affective Responses to News,"['University of Cambridge', 'University of Cambridge']"
1186,Mind the Gesture: Evaluating AI Sensitivity to Culturally Offensive Non-Verbal Gestures,"['UCLA Computer Science Department, University of California, Los Angeles', 'University of California, Los Angeles', 'Carnegie Mellon University']"
1187,500xCompressor: Generalized Prompt Compression for Large Language Models,"['Cohere', 'University of Cambridge']"
1188,Estimating Privacy Leakage of Augmented Contextual Knowledge in Language Models,"['ByteDance Inc.', 'Tiktok', 'Landbase Inc.', 'University of Southern California']"
1189,Document-Level Event-Argument Data Augmentation for Challenging Role Types,"['Dartmouth College', 'Dartmouth College', 'Dartmouth College', 'Dartmouth College']"
1190,Mapping the Podcast Ecosystem with the Structured Podcast Research Corpus,"['University of Michigan - Ann Arbor', 'University of Michigan - Ann Arbor']"
1191,Unravelling the Logic: Investigating the Generalisation of Transformers in Numerical Satisfiability Problems,"['University of Sheffield', 'Imperial College London', 'University of Opole and University of Manchester', 'University of Manchester']"
1192,The Nature of NLP: Analyzing Contributions in NLP Papers,"['NEC and Technische Universität Darmstadt', 'IT:U Interdisciplinary Transformation University Austria, Technische Universität Darmstadt and IBM Research Ireland', 'Institute for Computer Science, Artificial Intelligence and Technology, Mohamed bin Zayed University of Artificial Intelligence and Technische Universität Darmstadt']"
1193,GeLLM³O: Generalizing Large Language Models for Multi-property Molecule Optimization,"['Ohio State University, Columbus', 'Ohio State University, Columbus', 'Ohio State University, Columbus']"
1194,Follow-up Question Generation For Enhanced Patient-Provider Conversations,"['Dartmouth College', 'Dartmouth College', 'Dartmouth College', 'Dartmouth College', 'Dartmouth College']"
1195,Unveiling Privacy Risks in LLM Agent Memory,"['School of Artificial Intelligence, Jilin University', 'Michigan State University', 'Michigan State University', 'University of Georgia', 'Michigan State University', 'Michigan State University', 'Michigan State University']"
1196,Watching the Watchers: Exposing Gender Disparities in Machine Translation Quality Estimation,"['Instituto Superior Técnico', 'Instituto de Telecomunicações', 'Google', 'Instituto Superior Técnico and Unbabel']"
1197,Language Constrained Multimodal Hyper Adapter For Many-to-Many Multimodal Summarization,"['School of Computer Science and Technology, Tiangong University', 'Tiangong University']"
1198,PRMBench: A Fine-grained and Challenging Benchmark for Process-Level Reward Models,"['Shanghai Artificial Intelligence Laboratory', 'State University of New York at Stony Brook', 'The Chinese University of Hong Kong']"
1199,Efficient Ensemble for Fine-tuning Language Models on Multiple Datasets,"['Northeastern University', 'Northeastern University, Northeastern University and University of Michigan', 'Northeastern University']"
1200,Library-Like Behavior In Language Models is Enhanced by Self-Referencing Causal Cycles,"['Mohamed bin Zayed University of Artificial Intelligence and RIKEN', 'Tohoku University and RIKEN', 'Mohamed bin Zayed University of Artificial Intelligence', 'Mohamed bin Zayed University of Artificial Intelligence', 'Mohamed bin Zayed University of Artificial Intelligence', 'MBZUAI, RIKEN and Tohoku University']"
1201,Shaping the Safety Boundaries: Understanding and Defending Against Jailbreaks in Large Language Models,"['University of Notre Dame', 'Mohamed bin Zayed University of Artificial Intelligence', 'Mohamed bin Zayed University of Artificial Intelligence']"
1202,ASPERA: A Simulated Environment to Evaluate Planning for Complex Action Execution,"['Apple', 'Apple', 'Meta', 'Apple', 'Apple', 'Apple', 'Apple']"
1203,ReflectDiffu: Reflect between Emotion-intent Contagion and Mimicry for Empathetic Response Generation via a RL-Diffusion Framework,"['Reading University and Nanjing University of Information Science and Technology', 'Macquarie University']"
1204,SARA: Salience-Aware Reinforced Adaptive Decoding for Large Language Models in Abstractive Summarization,"['School of Computer Science and Technology, Tiangong University', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Tiangong University', 'Chongqing University', 'Chongqing University']"
1205,Embedding-Converter: A Unified Framework for Cross-Model Embedding Transformation,"['Google', 'Google']"
1206,Improving Automatic Evaluation of Large Language Models (LLMs) in Biomedical Relation Extraction via LLMs-as-the-Judge,"['Dialpad Inc.', 'York University', 'York University', 'York University', 'York University and York University']"
1207,Answering Complex Geographic Questions by Adaptive Reasoning with Visual Context and External Commonsense Knowledge,"['SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY']"
1208,Safety Alignment via Constrained Knowledge Unlearning,"['Harbin Institute of Technology', 'University of Macau', 'Harbin Institute of Technology', 'Beijing Academy of Quantum Information Sciences', 'Zhejiang University', 'Huazhong University of Science and Technology', 'Shaqra University', 'Harbin Institute of Technology', 'Harbin Institute of Technology, Shenzhen']"
1209,Response Wide Shut? Surprising Observations in Basic Vision Language Model Capabilities,"['University of British Columbia', 'University of British Columbia', 'Research, Microsoft and Indian Institute of Technology Hyderabad', 'University of British Columbia']"
1210,EffiVLM-BENCH: A Comprehensive Benchmark for Evaluating Training-Free Acceleration in Large Vision-Language Models,"['Harbin Institute of Technology', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'Harbin Institute of Technology']"
1211,Pre-Training Curriculum for Multi-Token Prediction in Language Models,"['Department of Computer Science, Humboldt University Berlin, Humboldt Universität Berlin', 'Humboldt Universität Berlin']"
1212,Can We Further Elicit Reasoning in LLMs? Critic-Guided Planning with Retrieval-Augmentation for Solving Challenging Tasks,"['Alibaba Group', 'Nanyang Technological University and SalesForce.com', 'Shanda Group and Alibaba Group']"
1213,On Many-Shot In-Context Learning for Long-Context Evaluation,"['University of Michigan - Ann Arbor', 'Northeastern University, Northeastern University and University of Michigan']"
1214,HelpSteer3: Human-Annotated Feedback and Edit Data to Empower Inference-Time Scaling in Open-Ended General-Domain Tasks,"['NVIDIA', 'NVIDIA', 'NVIDIA', 'NVIDIA', 'NVIDIA', 'NVIDIA']"
1215,"CulturalBench: A Robust, Diverse and Challenging Benchmark for Measuring LMs’ Cultural Knowledge Through Human-AI Red-Teaming","['University of Washington', 'xAI and University of Washington', 'Department of Computer Science, University of Washington', 'Mila - Quebec Artificial Intelligence Institute', 'Department of Computer Science, University of Washington', 'Computer Science Department, Stanford University and NVIDIA']"
1216,Balancing the Budget: Understanding Trade-offs Between Supervised and Preference-Based Finetuning,"['Georgia Institute of Technology', 'Georgia Institute of Technology', 'Georgia Institute of Technology']"
1217,All That Glitters is Not Novel: Plagiarism in AI Generated Research,"['Indian Institute of Science, Indian institute of science, Bangalore', 'Indian Institute of Science, Bangalore']"
1218,Writing Like the Best: Exemplar-Based Expository Text Generation,"['University of Illinois, Urbana Champaign']"
1219,Temporal Relation Extraction in Clinical Texts: A Span-based Graph Transformer Approach,"['University of Illinois at Chicago', 'University of Illinois, Chicago']"
1220,Finding A Voice: Exploring the Potential of African American Dialect and Voice Generation for Chatbots,"['Emory University', 'Emory University', 'Emory University']"
1221,Delta-KNN: Improving Demonstration Selection in In-Context Learning for Alzheimer’s Disease Detection,"['University of British Columbia', 'University of British Columbia', 'University of British Columbia', ', University of British Columbia']"
1222,Help Me Write a Story: Evaluating LLMs’ Ability to Generate Writing Feedback,"['Google', 'Google', 'Google', 'Edinburgh University, University of Edinburgh']"
1223,Language Fusion for Parameter-Efficient Cross-lingual Transfer,"['IÉSEG School of Management and KU Leuven', 'Google DeepMind and University of Cambridge', 'KU Leuven, KU Leuven', 'KU Leuven']"
1224,Culture is Not Trivia: Sociocultural Theory for Cultural NLP,"['University of California, Berkeley', 'University of California Berkeley', 'University of California, Berkeley']"
1225,AAD-LLM: Neural Attention-Driven Auditory Scene Understanding,"['Columbia University', 'Northwell Health', 'Columbia University', 'NYU Langone', 'New York University', 'Columbia University']"
1226,Do Language Models Have Semantics? On the Five Standard Positions,['Copenhagen University']
1227,Dehumanizing Machines: Mitigating Anthropomorphic Behaviors in Text Generation Systems,"['Stanford University', 'Microsoft', 'CMU, Carnegie Mellon University', 'Research, Microsoft']"
1228,Evaluating Multimodal Language Models as Visual Assistants for Visually Impaired Users,"['University of Copenhagen', 'Copenhagen University']"
1229,HumT DumT: Measuring and controlling human-like language in LLMs,"['Stanford University', 'Stanford University']"
1230,ChatBench: From Static Benchmarks to Human-AI Evaluation,"['University of California, Berkeley', 'Department of Computer Science, University of Toronto', 'Microsoft Research']"
1231,Teaching an Old LLM Secure Coding: Localized Preference Optimization on Distilled Preferences,"['Microsoft Research, Redmond, WA, USA', 'University of Central Florida', 'State University of New York, Stony Brook']"
1232,Anything Goes? A Crosslinguistic Study of (Im)possible Language Learning in LMs,['ETHZ - ETH Zurich and Georgetown University']
1233,Ranking Unraveled: Recipes for LLM Rankings in Head-to-Head AI Combat,"['University of Michigan - Ann Arbor', 'University of Michigan - Ann Arbor and University of Guyana', 'University of Michigan - Ann Arbor', 'University of Michigan - Ann Arbor']"
1234,LLM Agents Making Agent Tools,"['Technische Universität Dresden and University of St Andrews', 'Technische Universität Dresden', 'University Hospital Aachen', 'University of St Andrews', 'Technische Universität Dresden']"
1235,CrafText Benchmark: Advancing Instruction Following in Complex Multimodal Open-Ended World,"['Moscow Institute of Physics and Technology, Moscow Institute of Physics and Technology and AIRI', 'Artificial Intelligence Research Institute and Moscow Institute of Physics and Technology', 'AIRI']"
1236,QG-SMS: Enhancing Test Item Analysis via Student Modeling and Simulation,"['University of Notre Dame', 'University of Notre Dame', 'University of Illinois at Urbana-Champaign', 'University of Notre Dame']"
1237,Causal Graph based Event Reasoning using Semantic Relation Experts,"['University of Texas at Austin', 'US Naval Academy', 'State University of New York, Stony Brook']"
1238,LogicPro: Improving Complex Logical Reasoning via Program-Guided Learning,"['Meituan', 'Peking University', 'Meituan', 'Fudan University']"
1239,Do LLMs Understand Dialogues? A Case Study on Dialogue Acts,"['Texas A&M University - College Station', 'Texas A&M University - College Station', 'Texas A&M University']"
1240,Research Borderlands: Analysing Writing Across Research Cultures,['University of Illinois at Urbana-Champaign']
1241,CEAES: Bidirectional Reinforcement Learning Optimization for Consistent and Explainable Essay Assessment,['Guangdong University of Foreign Studies']
1242,DeAL: Decoding-time Alignment for Large Language Models,"['Amazon', 'Amazon', 'Amazon', 'AWS AI Labs', 'Amazon', 'Oracle']"
1243,Cultural Bias Matters: A Cross-Cultural Benchmark Dataset and Sentiment-Enriched Model for Understanding Multimodal Metaphors,"['Dalian University of Technology', 'Royal Melbourne Institute of Technology', 'Royal Melbourne Institute of Technology', 'Royal Melbourne Institute of Technology', 'University of Adelaide and Royal Melbourne Institute of Technology', 'Royal Melbourne Institute of Technology']"
1244,OmniCharacter: Towards Immersive Role-Playing Agents with Seamless Speech-Language Personality Interaction,"['Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'University of Electronic Science and Technology of China', 'Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Chinese Academy of Sciences', 'Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Chinese Academy of Sciences', 'University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China,', 'Alibaba Group US', 'Alibaba Group']"
1245,Mixtures of In-Context Learners,"['University of Edinburgh, University of Edinburgh', 'Edinburgh University, University of Edinburgh', 'University of Edinburgh', 'Edinburgh University, University of Edinburgh', 'University of Edinburgh, University of Edinburgh']"
1246,Balancing Diversity and Risk in LLM Sampling: How to Select Your Method and Parameter for Open-Ended Text Generation,"['Universität Mannheim and Max Planck Institute for Informatics', 'CISPA Helmholtz Center for Information Security and Saarland University']"
1247,RADAR: Enhancing Radiology Report Generation with Supplementary Knowledge Injection,"['Hong Kong Polytechnic University', 'Sudan University for Science and Technology', 'Southern University of Science and Technology', 'The Hong Kong Polytechnic University, The Hong Kong Polytechnic University', 'Southern University of Science and Technology']"
1248,Can LLMs Deceive CLIP? Benchmarking Adversarial Compositionality of Pre-trained Multimodal Representation via Text Updates,"['Seoul National University', 'Seoul National University', 'Seoul National University']"
1249,Attention Speaks Volumes: Localizing and Mitigating Bias in Language Models,"['Microsoft', 'University of Illinois Urbana-Champaign']"
1250,MTSA: Multi-turn Safety Alignment for LLMs through Multi-round Red-teaming,"['Harbin Institute of Technology', 'Nanyang Technological University', 'Zhejiang University', 'Harbin Institute of Technology', 'Harbin Institute of Technology, Shenzhen']"
1251,The Efficiency vs. Accuracy Trade-off: Optimizing RAG-Enhanced LLM Recommender Systems Using Multi-Head Early Exit,"['Jilin University', 'Meta AI', 'North Carolina State University', 'Meta', 'Meta', 'Facebook', 'Meta', 'Meta', 'Meta', 'Meta', 'Meta', 'University of Minnesota - Twin Cities', 'University of North Carolina at Chapel Hill']"
1252,Unraveling LoRA Interference: Orthogonal Subspaces for Robust Model Merging,"['University of Michigan - Ann Arbor', 'University of Michigan - Ann Arbor and Michigan State University']"
1253,BIG-Bench Extra Hard,"['Google', 'Google', 'Google', 'Google', 'Google', 'Google', 'Google DeepMind', 'Google', 'Google', 'Google', 'Google', 'Google', 'Tel Aviv University and Google', 'Google DeepMind', 'Google DeepMind', 'Google', 'Google DeepMind', 'Google', 'Google']"
1254,CSTree-SRI: Introspection-Driven Cognitive Semantic Tree for Multi-Turn Question Answering over Extra-Long Contexts,"['Central South University', 'Central South University', 'Central South University', 'Hangzhou Dianzi University', 'Central South University']"
1255,InductionBench: LLMs Fail in the Simplest Complexity Class,"['Independent', 'University of Arizona', 'Rutgers University', 'UC Santa Barbara']"
1256,RATIONALYST: Pre-training Process-Supervision for Improving Reasoning,"['University of Notre Dame', 'Department of Computer Science, Whiting School of Engineering', 'Johns Hopkins University', 'Microsoft and Johns Hopkins University', 'Johns Hopkins University']"
1257,Make Imagination Clearer! Stable Diffusion-based Visual Imagination for Multimodal Machine Translation,"['Harbin Institute of Technology (Shenzhen)', 'Harbin Institute of Technology (Shenzhen) and Shandong University', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'Harbin Institute of Technology']"
1258,Advancing SMoE for Continuous Domain Adaptation of MLLMs: Adaptive Router and Domain-Specific Loss,"['WeChat AI', 'WeChat AI, Tencent Inc.', 'Xiamen University']"
1259,Multi-document Summarization through Multi-document Event Relation Graph Reasoning in LLMs: a case study in Framing Bias Mitigation,['Texas A&M University']
1260,RoCoFT: Efficient Finetuning of Large Language Models with Row-Column Updates,"['University of Central Florida', 'Nokia Bell Labs and Department of Computer Science', 'University of Central Florida', 'University of Illinois at Chicago', 'University of Central Florida']"
1261,Scaling Laws and Efficient Inference for Ternary Language Models,"['McGill University', 'École de technologie supérieure, Université du Québec', 'Google', 'Morgan Stanley Canada', 'Morgan Stanley', 'University of Montreal']"
1262,Exploring the Impact of Instruction-Tuning on LLM’s Susceptibility to Misinformation,"['Electronics and Telecommunications Research Institute', 'Konkuk University', 'Konkuk University']"
1263,Do Language Models Understand Honorific Systems in Javanese?,"['Monash University', 'Komisi Pemberantasan Korupsi', 'Capital One', 'Mohamed bin Zayed University of Artificial Intelligence', 'Monash University and Boston University']"
1264,Generative Reward Modeling via Synthetic Criteria Preference Learning,"['Suzhou University', 'Harbin Institute of Technology (Shenzhen)', 'Soochow University', 'Harbin Institute of Technology, Shenzhen']"
1265,Exploring Multimodal Relation Extraction of Hierarchical Tabular Data with Multi-task Learning,"['Southeast University', 'Southeast University', 'Southeast University', 'Southeast University']"
1266,A Self-Denoising Model for Robust Few-Shot Relation Extraction,"['WeChat AI', 'WeChat AI, Tencent Inc.', 'Xiamen University']"
1267,QuASAR: A Question-Driven Structure-Aware Approach for Table-to-Text Generation,"['Soochow University', 'Soochow University']"
1268,Automated Structured Radiology Report Generation,"['Stanford University', 'Stanford University', 'Stanford University', 'Stanford University', 'Stanford University', 'Stanford University', 'Stanford University and University of Zurich', 'Stanford University and Hospital Israelita Albert Einstein', 'Stanford University', 'Stanford University']"
1269,LPOI: Listwise Preference Optimization for Vision Language Models,"['Seoul National University, Seoul National University', 'Seoul National University']"
1270,Predicting Through Generation: Why Generation Is Better for Prediction,"['University of Central Florida', 'Nokia Bell Labs and Department of Computer Science', 'University of Illinois at Chicago', 'University of Central Florida', 'University of Central Florida', 'University of Central Florida']"
1271,“Give Me BF16 or Give Me Death”? Accuracy-Performance Trade-Offs in LLM Quantization,"['Red Hat and Institute of Science and Technology Austria', 'Neural Magic', 'Red Hat and Neural Magic', 'Red Hat']"
1272,"StitchLLM: Serving LLMs, One Block at a Time","['University of Wisconsin, Madison', 'Cisco', 'Cisco', 'University of Texas at Austin and University of Illinois, Urbana Champaign', 'University of Texas at Austin', 'University of Texas at Austin', 'The Chinese University of Hong Kong', 'University of Texas at Austin and Facebook', 'Facebook and University of Texas at Austin']"
1273,Walk in Others’ Shoes with a Single Glance: Human-Centric Visual Grounding with Top-View Perspective Transformation,"['Shenzhen Polytechnic University and South China University of Technology', 'SalesForce.com and national university of singaore, National University of Singapore', 'South China University of Technology', 'National University of Singapore', 'South China University of Technology']"
1274,Is linguistically-motivated data augmentation worth it?,"['University of Maryland, Baltimore County', 'University of Colorado at Boulder', 'University of Colorado at Boulder']"
1275,From Lists to Emojis: How Format Bias Affects Model Alignment,"['Facebook and University of Illinois at Urbana-Champaign', 'University of Maryland, College Park', 'Department of Computer Science, University of Maryland, College Park', 'UIUC']"
1276,Colloquial Singaporean English Style Transfer with Fine-Grained Explainable Control,"['Singapore Management University', 'DSO National Laboratories', 'DSO National Laboratories', 'Australian National University and Singapore Management University', 'Singapore Management University']"
1277,From Informal to Formal – Incorporating and Evaluating LLMs on Natural Language Requirements to Verifiable Formal Proofs,"['Institute of Software, Chinese Academy of Sciences', 'Huawei Technologies Ltd.', 'Huawei Technologies Ltd.', 'Xi’an University of Electronic Science and Technology', 'Institute of Software, Chinese Academy of Sciences', 'Chongqing University', 'Xi’an University of Electronic Science and Technology', 'Hong Kong University of Science and Technology']"
1278,CoAM: Corpus of All-Type Multiword Expressions,"['Oracle', 'Nara Institute of Science and Technology, Japan', 'Project Ronin', 'Nara Institute of Science and Technology', 'Nara Institute of Science and Technology, Japan']"
1279,SeaKR: Self-aware Knowledge Retrieval for Adaptive Retrieval Augmented Generation,"['University of Arizona', 'Zhipu AI and Tsinghua University', 'Beijing Institute of Technology', 'Siemens Corporate Research', 'Tsinghua University, Tsinghua University']"
1280,Exposing the Achilles’ Heel: Evaluating LLMs Ability to Handle Mistakes in Mathematical Reasoning,"['Research, Microsoft', 'Microsoft Research', 'Microsoft']"
1281,Understanding the Dark Side of LLMs’ Intrinsic Self-Correction,"['Nanyang Technological University', 'Nanyang Technological University', 'Tsinghua University, Tsinghua University', 'Tsinghua University', 'Tsinghua University']"
1282,"VideoVista-CulturalLingo: 360° Horizons-Bridging Cultures, Languages, and Domains in Video Comprehension","['Harbin Institute of Technology, Shenzhen', 'The Hong Kong University of Science and Technology', 'Harbin Institute of Technology, Shenzhen and Pengcheng Laboratory', 'Harbin Institute of Technology, Shenzhen']"
1283,What are the Essential Factors in Crafting Effective Long Context Multi-Hop Instruction Datasets? Insights and Best Practices,"['Central South University', 'Shanghai AI Laboratory', 'Shanghai Artificial Intelligence Laboratory', 'Shanghai AI Laboratory', 'The Chinese University of Hong Kong']"
1284,Knowledge Graph Retrieval-Augmented Generation for LLM-based Recommendation,"['The Hong Kong Polytechnic University', 'The Hong Kong Polytechnic University', 'University of Birmingham', 'City University of Hong Kong', 'Baidu', 'Baidu']"
1285,SudoLM: Learning Access Control of Parametric Knowledge with Authorization Alignment,"['University of California, Davis', 'University of Wisconsin - Madison and NVIDIA', 'University of California, Davis and University of Southern California']"
1286,I0T: Embedding Standardization Method Towards Zero Modality Gap,"['Copenhagen University and KAIST', 'Korea Advanced Institute of Science & Technology', 'KAIST', 'Korea Advanced Institute of Science & Technology']"
1287,Odysseus Navigates the Sirens’ Song: Dynamic Focus Decoding for Factual and Diverse Open-Ended Text Generation,"['Peking University', 'Peking University', 'Peking University', 'Peking University']"
1288,Better Embeddings with Coupled Adam,"['AI Sweden', 'Forschungszentrum Juelich GmbH']"
1289,Bone Soups: A Seek-and-Soup Model Merging Approach for Controllable Multi-Objective Generation,"['Renmin University of China', 'Renmin University of China', 'Tencent']"
1290,Controllable and Reliable Knowledge-Intensive Task-Oriented Conversational Agents with Declarative Genie Worksheets,"['Stanford University', 'Stanford University', 'Stanford University']"
1291,Benchmarking Long-Context Language Models on Long Code Understanding,"['Peking University', 'University of Hong Kong', 'Peking University', 'Peking University', 'Tsinghua University', 'Beijing University of Aeronautics and Astronautics', 'Beihang University', 'Peking University']"
1292,MAGNET: Augmenting Generative Decoders with Representation Learning and Infilling Capabilities,"['University of Illinois Urbana-Champaign', 'Adobe Systems', 'Adobe Systems', 'Adobe Systems', 'Adobe Systems and University of Surrey', 'Adobe Systems']"
1293,Internal Value Alignment in Large Language Models through Controlled Value Vector Activation,"['University of Science and Technology of China', 'Renmin University of China', 'Huawei Technologies Ltd.', 'University of Science and Technology of China']"
1294,A Dual-Perspective NLG Meta-Evaluation Framework with Automatic Benchmark and Better Interpretability,['Peking University']
1295,Recurrent Knowledge Identification and Fusion for Language Model Continual Learning,"['Hong Kong Polytechnic University', 'Huawei Technologies Ltd.', 'University of Illinois Chicago', 'Peking University', 'Hong Kong Polytechnic University']"
1296,Data-Constrained Synthesis of Training Data for De-Identification,"['Stockholm University', 'Stockholm University', 'Stockholm University']"
1297,Just a Scratch: Enhancing LLM Capabilities for Self-harm Detection through Intent Differentiation and Emoji Interpretation,"['Fondazione Bruno Kessler', 'Indian Institute of Technology, Jodhpur']"
1298,Contrastive Learning on LLM Back Generation Treebank for Cross-domain Constituency Parsing,"['Harbin Institute of Technology (Shenzhen), China', 'Harbin Institute of Technology, Shenzhen', 'Westlake University']"
1299,MMDEND: Dendrite-Inspired Multi-Branch Multi-Compartment Parallel Spiking Neuron for Sequence Modeling,"['Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of automation, Chinese academy of sciences', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences']"
1300,Understanding Impact of Human Feedback via Influence Functions,"['Korea Advanced Institute of Science & Technology', 'Columbia University', 'Korea Advanced Institute of Science & Technology']"
1301,T2I-FactualBench: Benchmarking the Factuality of Text-to-Image Models with Knowledge-Intensive Concepts,"['Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'Zhejiang University', 'Zhejiang University']"
1302,InspireDebate: Multi-Dimensional Subjective-Objective Evaluation-Guided Reasoning and Optimization for Debating,"['Tongji University', 'Tongji University']"
